ID,NAME,TIME,TEXT,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,scenario,theme
195,brice,10:53:08,il poura pas se cacher,bully,CAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_Paul_bis,obesity
196,justine,10:53:20,après avec son problème mental c sur que,victim_support,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_obesity_Paul_bis,obesity
197,Julien,10:53:26,si derriere paul,bully_support,CAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_Paul_bis,obesity
198,Pierre66,10:53:29,brice t'es roux tg,conciliator,OAG,bully,OTH,DFN,ATK,NEG,scenario_obesity_Paul_bis,obesity
199,Paul--victime,10:53:35,"J'aimerais me tuer juste pour que vous soyez punis une fois pour toutes, bande de bâtards",victim,OAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_obesity_Paul_bis,obesity
200,Julien,10:53:40,cest la muraille de chine,bully_support,CAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_Paul_bis,obesity
201,brice,10:53:47,pierre tu porte un maillot de nice donc tg,bully,OAG,conciliator,OTH,ATK,DFN,NEG,scenario_obesity_Paul_bis,obesity
202,Julien,10:53:56,TUEEEEE TOIIIIIII,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_Paul_bis,obesity
203,justine,10:54:15,et toi accompagne ta mere dans la mort,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_Paul_bis,obesity
204,Julien,10:54:16,brice ta mere la folle toi aussi,bully_support,OAG,bully,OTH,OTH,ATK,NEG,scenario_obesity_Paul_bis,obesity
205,Selena,10:54:17,"paul dis pas ça, ils vont juste se calmer et bien prendre par les flics !!! justine ho mets toi de notre côté",victim_support,NAG,NULL,NULL,EMP,DFN,NEU,scenario_obesity_Paul_bis,obesity
206,Julien,10:54:56,ACAB all cops are bastard,bully_support,OAG,NULL,OTH,ATK,EMP,NEG,scenario_obesity_Paul_bis,obesity
207,brice,10:55:09,c'est déja un miracle qu'il ait reussi à sortir du ventre de sa mère,bully,OAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_Paul_bis,obesity
208,Thibaut,10:55:12,brice ta vu julien il est meme pas avec toi,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_obesity_Paul_bis,obesity
209,Paul--victime,10:55:17,"Julien quand tu iras en prison, tu ne seras pas aussi cool que tu l'es maintenant, imbécile tg",victim,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_Paul_bis,obesity
210,Selena,10:55:18,Julien vas y rdv aux flics tu verras,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_Paul_bis,obesity
211,brice,10:55:30,tu montes dans une voiture les pneu se crèvent,bully,OAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_Paul_bis,obesity
212,justine,10:55:38,bon slt bande de merde jen est marre de vous et jespere que julien retrouvera sa mere,victim_support,OAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_obesity_Paul_bis,obesity
213,Pierre66,10:55:38,normal brice est un rat et supporte un club de rat,conciliator,OAG,bully,NCG,DFN,ATK,NEG,scenario_obesity_Paul_bis,obesity
214,Julien,10:55:47,allez bisous paul jdois y aller jespere que quand je reviens de lentrainement t'es mort encule,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_Paul_bis,obesity
215,brice,10:55:56,moi au moins jje rentres dans la cellule,bully,CAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_Paul_bis,obesity
216,Thibaut,10:56:05,julien va juste chercher ta mere,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_Paul_bis,obesity
217,Pierre66,10:57:08,brice manges mes couilles comme ca t'aura un bon ADn de nicois fdp,conciliator,OAG,bully,OTH,DFN,ATK,NEG,scenario_obesity_Paul_bis,obesity
218,Paul--victime,10:57:25,"brice tu ne pourras pas venir à mes funérailles parce que tu seras en prison, idiot",victim,OAG,bully,OTH,DFN,ATK,NEG,scenario_obesity_Paul_bis,obesity
219,brice,10:57:36,mdr jrique pas de grossir bcp,bully,CAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_Paul_bis,obesity
0,<David-Harceleur>,[2:28:36 PM],alors la con de ta mère,bully,OAG,NULL,OTH,ATK,NULL,NEG,scenario_obesity_brice,obesity
1,<Jim-Soutien-Harceleur>,[2:28:45 PM],OUE GROSPORC,bully_support,OAG,NULL,NCG,ATK,NULL,NEG,scenario_obesity_brice,obesity
2,<Jules-Conciliateur>,[2:29:05 PM],vous etes mechant,conciliator,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_obesity_brice,obesity
3,<Jim-Soutien-Harceleur>,[2:29:05 PM],il est ou le mamouth,bully_support,OAG,victim,NCG,ATK,NULL,NEG,scenario_obesity_brice,obesity
4,<Amine-Soutien-Harceleur>,[2:29:10 PM],IL EST OU LE GROS LARD,bully_support,OAG,victim,DNG,ATK,NULL,NEG,scenario_obesity_brice,obesity
5,<David-Harceleur>,[2:29:25 PM],espece de boule je te pousse tu roule,bully,OAG,victim,OTH,ATK,NULL,NEG,scenario_obesity_brice,obesity
6,<Jules-Conciliateur>,[2:29:38 PM],arretez c'est pas cool,conciliator,NAG,NULL,NULL,CR,ATK,NEU,scenario_obesity_brice,obesity
7,<Jim-Soutien-Harceleur>,[2:29:43 PM],et oh baleine bleu,bully_support,OAG,victim,NCG,ATK,NULL,NEG,scenario_obesity_brice,obesity
8,<Amine-Soutien-Harceleur>,[2:29:45 PM],ALLEZ MANIFESTE TOI GROS PORCS,bully_support,OAG,conciliator,NCG,ATK,CR,NEG,scenario_obesity_brice,obesity
9,<Jim-Soutien-Harceleur>,[2:31:11 PM],y prl pas se chien,bully_support,OAG,victim,NCG,AIN,ATK,NEG,scenario_obesity_brice,obesity
10,<Amine-Soutien-Harceleur>,[2:31:16 PM],brice le cachalot,bully_support,OAG,victim,NCG,AIN,ATK,NEG,scenario_obesity_brice,obesity
11,<David-Harceleur>,[2:31:22 PM],vas courir gros phoque retourne dans l'eau,bully,OAG,victim,NCG,AIN,ATK,NEG,scenario_obesity_brice,obesity
12,<Jules-Conciliateur>,[2:31:33 PM],sa pourrais etre vous avec les kilos en trop,conciliator,OAG,bully,DNG,DFN,ATK,NEG,scenario_obesity_brice,obesity
13,<Amine-Soutien-Harceleur>,[2:31:41 PM],ta mere la reine des putes,bully_support,OAG,victim,OTH,ATK,NULL,NEG,scenario_obesity_brice,obesity
14,<Jules-Conciliateur>,[2:31:46 PM],david c pas bien wesh,conciliator,OAG,bully,DNG,DFN,AIN,NEG,scenario_obesity_brice,obesity
15,<Jim-Soutien-Harceleur>,[2:32:16 PM],merci au  client fidele,bully_support,CAG,conciliator,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
16,<David-Harceleur>,[2:32:32 PM],aller les gros,bully,OAG,victim,DNG,ATK,NULL,NEG,scenario_obesity_brice,obesity
17,<Jim-Soutien-Harceleur>,[2:32:36 PM],alllez les gros,bully_support,OAG,victim,DNG,ATK,NULL,NEG,scenario_obesity_brice,obesity
18,<Amine-Soutien-Harceleur>,[2:32:54 PM],ton  corps il contient 90% de tartiflette sale chien,bully_support,OAG,victim,OTH,ATK,NULL,NEG,scenario_obesity_brice,obesity
19,<Jules-Conciliateur>,[2:32:57 PM],arréter de vous faire  brice,conciliator,NAG,NULL,NULL,DFN,ATK,NEG,scenario_obesity_brice,obesity
20,<Brice-Victime>,[2:33:23 PM],ça va ça va c'est quoi l'probleme,victim,NAG,NULL,NULL,OTH,ATK,NEU,scenario_obesity_brice,obesity
21,<Amine-Soutien-Harceleur>,[2:33:38 PM],jules toi aussi tu pue la merde,bully_support,OAG,conciliator,DNG,ATK,DFN,NEG,scenario_obesity_brice,obesity
22,<Jules-Conciliateur>,[2:33:41 PM],les ecoute pas,conciliator,NAG,NULL,NULL,DFN,ATK,NEU,scenario_obesity_brice,obesity
23,<David-Harceleur>,[2:33:59 PM]," brice ecoute moi,  cours",bully,OAG,victim,OTH,ATK,OTH,NEG,scenario_obesity_brice,obesity
24,<Jim-Soutien-Harceleur>,[2:34:01 PM]," oh commence pas fatigue,  cours",bully_support,OAG,victim,OTH,ATK,OTH,NEG,scenario_obesity_brice,obesity
25,<Jules-Conciliateur>,[2:34:09 PM],c des méchant même si David c mon copain,conciliator,OAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_obesity_brice,obesity
26,<Amine-Soutien-Harceleur>,[2:34:19 PM],brique de lait va baiser tes morts,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
27,<Brice-Victime>,[2:34:25 PM],“cours” et pourquoi ça?,victim,NAG,NULL,NULL,DFN,ATK,NEU,scenario_obesity_brice,obesity
28,<David-Harceleur>,[2:34:32 PM],tg,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
29,<Jim-Soutien-Harceleur>,[2:34:35 PM],tg,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
30,<Brice-Victime>,[2:34:44 PM],dou j'ai pas ldroit parlé,victim,NAG,NULL,NULL,DFN,ATK,NEU,scenario_obesity_brice,obesity
31,<Amine-Soutien-Harceleur>,[2:35:09 PM],tg tahan de merde,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
32,<Jim-Soutien-Harceleur>,[2:35:12 PM],prl pas trdc,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
33,<Amine-Soutien-Harceleur>,[2:35:23 PM],kehba de merde,bully_support,OAG,victim,NCG,ATK,DFN,NEG,scenario_obesity_brice,obesity
34,<Jules-Conciliateur>,[2:35:29 PM],et oh c pas se que vs etes populaire que vous devez vous moquez,conciliator,NAG,NULL,NULL,CNS,ATK,NEU,scenario_obesity_brice,obesity
35,<Amine-Soutien-Harceleur>,[2:35:30 PM],tes une petite pute toi,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_brice,obesity
36,<Jim-Soutien-Harceleur>,[2:35:31 PM],kehba de bitch,bully_support,OAG,victim,NCG,ATK,DFN,NEG,scenario_obesity_brice,obesity
37,<Amine-Soutien-Harceleur>,[2:35:34 PM],suce moi,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_brice,obesity
38,<Jim-Soutien-Harceleur>,[2:35:48 PM],jules ftg toi,bully_support,OAG,conciliator,OTH,ATK,CNS,NEG,scenario_obesity_brice,obesity
39,<Jules-Conciliateur>,[2:35:57 PM],faut vraiment que vous le laissiez inshallah vos gosses il se font harceler,conciliator,OAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_obesity_brice,obesity
40,<Brice-Victime>,[2:36:18 PM],grave c'est quoi vot probleme,victim,NAG,NULL,NULL,DFN,ATK,NEU,scenario_obesity_brice,obesity
41,<Jim-Soutien-Harceleur>,[2:36:20 PM],ptdrrrr commee ta mere l'andicape,bully_support,OAG,conciliator,DNG,ATK,DFN,NEG,scenario_obesity_brice,obesity
42,<David-Harceleur>,[2:36:23 PM],mdrrr tu es de quelle coter wshhhhhhhh,bully,NAG,NULL,NULL,OTH,DFN,NEG,scenario_obesity_brice,obesity
43,<Brice-Victime>,[2:36:37 PM]," juste davidharceleur le mec fait lmalin, y prend des photos et après y crache",victim,OAG,bully,DNG,DFN,ATK,NEG,scenario_obesity_brice,obesity
44,<Amine-Soutien-Harceleur>,[2:36:38 PM],jules vien dans notre camp sinon j'vais te peter le fion,bully_support,OAG,conciliator,THR,ATK,DFN,NEG,scenario_obesity_brice,obesity
45,<Moussa-Soutien-Victime>,[2:36:47 PM],parlez bien avec vos bouches,victim_support,CAG,bully,DNG,DFN,ATK,NEG,scenario_obesity_brice,obesity
46,<Jim-Soutien-Harceleur>,[2:36:56 PM],jvais te louvrir en deux,bully_support,OAG,victim,THR,ATK,DFN,NEG,scenario_obesity_brice,obesity
47,<David-Harceleur>,[2:37:16 PM],brice suce ma bite,bully,OAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_brice,obesity
48,<Jules-Conciliateur>,[2:37:20 PM],non je rentre pas dans votre delires de con vous etes des gamins frr,conciliator,OAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_obesity_brice,obesity
49,<Yanis-Soutien-Victime>,[2:37:38 PM],vos bouche,victim_support,CAG,bully,DNG,DFN,ATK,NEG,scenario_obesity_brice,obesity
50,<Jim-Soutien-Harceleur>,[2:37:43 PM],mais jvais serre bande de trdc,bully_support,OAG,victim/victim_support/conciliator,OTH,ATK,NULL,NEG,scenario_obesity_brice,obesity
51,<Brice-Victime>,[2:37:45 PM],merci les gars,victim,NAG,NULL,NULL,EMP,NULL,NEU,scenario_obesity_brice,obesity
52,<Amine-Soutien-Harceleur>,[2:38:02 PM],TES TELLEMENT GROS QUE QUAND TU PASSE DEVANT LE SOLEIL TOUT LE MONDE CRIS ECLIPSE!!!!!!!!,bully_support,OAG,victim,DNG,ATK,EMP,NEG,scenario_obesity_brice,obesity
53,<Jules-Conciliateur>,[2:38:03 PM],tkt brice,conciliator,NAG,NULL,NULL,EMP,EMP,NEU,scenario_obesity_brice,obesity
54,<David-Harceleur>,[2:38:05 PM],brice comment tu fais le malin,bully,OAG,victim,OTH,ATK,EMP,NEG,scenario_obesity_brice,obesity
55,<Jules-Conciliateur>,[2:38:12 PM],bon il est temp de faire la paix,conciliator,NAG,NULL,NULL,CR,NULL,POS,scenario_obesity_brice,obesity
56,<Moussa-Soutien-Victime>,[2:38:12 PM],vous faites les fous a plusieurs seuls ca parle plus,victim_support,CAG,bully,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
57,<Yanis-Soutien-Victime>,[2:38:13 PM],tkt mon pote,victim_support,NAG,NULL,NULL,EMP,EMP,NEU,scenario_obesity_brice,obesity
58,<Brice-Victime>,[2:38:24 PM],amine94 ahahahah '=D  la punchline pourrie,victim,CAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
59,<Jim-Soutien-Harceleur>,[2:38:43 PM],mdrrrr elle est mieux que toi fatigue,bully_support,CAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_brice,obesity
60,<Jules-Conciliateur>,[2:39:05 PM],OOOHHH JVAI TOUS VS NIKEZ STOP JAW,conciliator,OAG,bully/bully_support,THR,DFN,NULL,NEG,scenario_obesity_brice,obesity
61,<Jim-Soutien-Harceleur>,[2:39:26 PM],mdrrrr tg jules tu trahi la honda,bully_support,OAG,conciliator,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
62,<David-Harceleur>,[2:39:37 PM],jamais brice le gros lard,bully,OAG,victim,NCG,ATK,DFN,NEG,scenario_obesity_brice,obesity
63,<Jules-Conciliateur>,[2:39:40 PM],ON FAIS L4'AMOUR PAS LA GUERRE,conciliator,NAG,NULL,NULL,CR,ATK,POS,scenario_obesity_brice,obesity
64,<Brice-Victime>,[2:39:41 PM],calme toi jim jules a rien fiat juste il est cool,victim,NAG,NULL,NULL,DFN,ATK,NEU,scenario_obesity_brice,obesity
65,<David-Harceleur>,[2:39:54 PM],tu dis calme a qui fatigeur,bully,OAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_brice,obesity
66,<Amine-Soutien-Harceleur>,[2:40:00 PM],MOUSSA JE VAIS VENIR EN BAS DE CHEZ TOI TU VA VOIR QUI VA PLUS PARLER SALE MIGRANS DE MERDE,bully_support,OAG,victim_support,THR,ATK,DFN,NEG,scenario_obesity_brice,obesity
67,<Jim-Soutien-Harceleur>,[2:40:17 PM],brice jvais te perce le ventre tu va voir ballons de bodruche ah,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_brice,obesity
68,<Jules-Conciliateur>,[2:40:35 PM],maintenent sa deviens rasiste ah bravo amine,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
69,<Moussa-Soutien-Victime>,[2:40:41 PM],amine je vais te niquer tout tes mort,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
70,<Yanis-Soutien-Victime>,[2:40:46 PM],tg jim,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
71,<Amine-Soutien-Harceleur>,[2:41:03 PM],BRICE montre nous tes fesses,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_brice,obesity
73,<David-Harceleur>,[2:41:11 PM],brice vsi twerke,bully,OAG,victim,DNG,AIN,ATK,NEG,scenario_obesity_brice,obesity
74,<Jim-Soutien-Harceleur>,[2:41:20 PM],du ventre,bully_support,OAG,victim,DNG,AIN,ATK,NEG,scenario_obesity_brice,obesity
75,<Brice-Victime>,[2:41:28 PM],ahah très rigolo,victim,CAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
76,<David-Harceleur>,[2:41:31 PM],twerke de la graisse,bully,OAG,victim,DNG,AIN,ATK,NEG,scenario_obesity_brice,obesity
77,<Jim-Soutien-Harceleur>,[2:41:44 PM],ton vieux nombril,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_brice,obesity
78,<Jules-Conciliateur>,[2:41:52 PM],PEACE AND LOVE BOOON DAVID PK TA PRIS LA PHOTO SA SE FAIS PAS,conciliator,NAG,NULL,NULL,CNS,ATK,NEU,scenario_obesity_brice,obesity
79,<Yanis-Soutien-Victime>,[2:42:27 PM],laisser le,victim_support,NAG,NULL,NULL,DFN,ATK,NEU,scenario_obesity_brice,obesity
80,<Amine-Soutien-Harceleur>,[2:42:33 PM],moussa dis nous tes qui toi aussi tes une baleine ? tu flotte dans l'eau,bully_support,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
81,<Brice-Victime>,[2:42:56 PM]," ouais, davidharceleur crache toujours sur tout le monde",victim,OAG,bully,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
82,<Jim-Soutien-Harceleur>,[2:42:57 PM],non y coulle,bully_support,CAG,victim_support,OTH,AIN,ATK,NEG,scenario_obesity_brice,obesity
83,<Brice-Victime>,[2:43:17 PM],jimsoutiendharce la graisse ça flotte mec!,victim,OAG,bully_support,OTH,DFN,AIN,NEG,scenario_obesity_brice,obesity
84,<David-Harceleur>,[2:43:18 PM],je te crache dessus connard,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
85,<Brice-Victime>,[2:43:23 PM],retourne en cours de physique ouèch,victim,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
86,<Jim-Soutien-Harceleur>,[2:43:39 PM],mais tg enft clochard et wsh pas ouèch,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
87,<David-Harceleur>,[2:43:51 PM],toi retourne en cours de sport,bully,OAG,victim,DNG,ATK,DFN,NEG,scenario_obesity_brice,obesity
88,<Amine-Soutien-Harceleur>,[2:43:59 PM],suicide toi brice et fais nous un tuto quand tu va te pendre,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
89,<Jules-Conciliateur>,[2:44:07 PM],t mauvais,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
90,<Jim-Soutien-Harceleur>,[2:44:24 PM],amine ....,bully_support,NAG,NULL,NULL,OTH,ATK,NEU,scenario_obesity_brice,obesity
91,<Amine-Soutien-Harceleur>,[2:44:30 PM],tahiaaa lmaghreb,bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
92,<David-Harceleur>,[2:44:40 PM],wsh amine,bully,NAG,NULL,NULL,OTH,ATK,NEU,scenario_obesity_brice,obesity
93,<Amine-Soutien-Harceleur>,[2:44:50 PM],weeee le sancho,bully_support,NAG,NULL,NULL,OTH,OTH,NEU,scenario_obesity_brice,obesity
94,<Jules-Conciliateur>,[2:44:54 PM],on vas s'aimer sous une etoile ou sous un oreiller,conciliator,NAG,NULL,NULL,CR,NULL,POS,scenario_obesity_brice,obesity
95,<Yanis-Soutien-Victime>,[2:45:21 PM],calmer vous,victim_support,NAG,NULL,NULL,CR,NULL,NEU,scenario_obesity_brice,obesity
96,<Amine-Soutien-Harceleur>,[2:45:28 PM],j'vais briser ton cul  comme ca </3,bully_support,OAG,conciliator,THR,ATK,CR,NEG,scenario_obesity_brice,obesity
97,<Amine-Soutien-Harceleur>,[2:46:31 PM],brice on fais la paix? mais stp me mange pas,bully_support,OAG,victim,OTH,ATK,NULL,NEG,scenario_obesity_brice,obesity
98,<Jim-Soutien-Harceleur>,[2:46:50 PM],ah jsuis morte ptn,bully_support,NAG,NULL,NULL,AIN,ATK,NEG,scenario_obesity_brice,obesity
99,<Brice-Victime>,[2:47:00 PM],mais t'es un sacré comique,victim,CAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
100,<David-Harceleur>,[2:47:07 PM],amine mon gars  de  sur,bully,OAG,victim,OTH,AIN,ATK,NEG,scenario_obesity_brice,obesity
101,<Brice-Victime>,[2:47:09 PM],j'm'en pas de cette viande,victim,CAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
102,<Jim-Soutien-Harceleur>,[2:47:20 PM],le francais,bully_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_obesity_brice,obesity
103,<David-Harceleur>,[2:47:24 PM],brice en francais ca donne quoi,bully,NAG,NULL,NULL,OTH,NULL,NEU,scenario_obesity_brice,obesity
105,<Amine-Soutien-Harceleur>,[2:47:29 PM],on mappel jamel debbouze dans le milieu,bully_support,OAG,victim,OTH,AIN,OTH,NEG,scenario_obesity_brice,obesity
106,<Jim-Soutien-Harceleur>,[2:47:43 PM],jamel en sueur,bully_support,NAG,NULL,NULL,AIN,AIN,NEG,scenario_obesity_brice,obesity
107,<Brice-Victime>,[2:47:54 PM],t'enflame pas amine,victim,NAG,NULL,NULL,OTH,AIN,NEU,scenario_obesity_brice,obesity
108,<Amine-Soutien-Harceleur>,[2:48:20 PM],le seul truc que jv enflammer c'est tes morts,bully_support,OAG,victim,OTH,ATK,OTH,NEG,scenario_obesity_brice,obesity
109,<David-Harceleur>,[2:48:23 PM],wsh tu parle pas comme ca je vais te dechire,bully,OAG,victim/victim_support,OTH,ATK,NULL,NEG,scenario_obesity_brice,obesity
110,<Amine-Soutien-Harceleur>,[2:49:07 PM],tss tss la balaine,bully_support,OAG,victim/victim_support/conciliator,NCG,ATK,NULL,NEG,scenario_obesity_brice,obesity
111,<David-Harceleur>,[2:49:07 PM],mais jules t es changer wsh,bully,NAG,NULL,NULL,GSL,CR,NEG,scenario_obesity_brice,obesity
112,<Jules-Conciliateur>,[2:49:24 PM],j'ai pas changer jte pisse juste dessus frr,conciliator,OAG,bully,DNG,DFN,ATK,NEG,scenario_obesity_brice,obesity
113,<Brice-Victime>,[2:49:35 PM],amine baleine*,victim,CAG,bully_support,DNG,DFN,ATK,NEG,scenario_obesity_brice,obesity
114,<Jim-Soutien-Harceleur>,[2:49:37 PM],mais jules clochard gros cul de merde,bully_support,OAG,conciliator,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
115,<Brice-Victime>,[2:49:56 PM],mais vazy va faire la manche Jim,victim,CAG,bully_support,DNG,DFN,ATK,NEG,scenario_obesity_brice,obesity
116,<David-Harceleur>,[2:50:03 PM],mais jules je vais te dechirer noublie pas je venu chez toi,bully,OAG,conciliator,THR,ATK,DFN,NEG,scenario_obesity_brice,obesity
117,<Jules-Conciliateur>,[2:50:09 PM],piste les mes grosses couilles,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_obesity_brice,obesity
118,<David-Harceleur>,[2:50:10 PM],je sais ou thabite fais  pas le maline brice ftg,bully,OAG,victim,THR,ATK,DFN,NEG,scenario_obesity_brice,obesity
119,<Moussa-Soutien-Victime>,[2:50:21 PM],:') :') :') :') :') :') :') :'),victim_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_obesity_brice,obesity
120,<Jim-Soutien-Harceleur>,[2:50:27 PM],mais ptdrrrr frr c normal ta mange tout carrefour jpeut  plus rrien achete,bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_obesity_brice,obesity
121,<Yanis-Soutien-Victime>,[2:50:27 PM],tas pas de couilles,victim_support,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_obesity_brice,obesity
122,<Amine-Soutien-Harceleur>,[2:50:30 PM],brice si taurai était aussi fort a lécole que dans la muscu tu ressemblerai pas a king kong,bully_support,OAG,victim,NCG,ATK,DFN,NEG,scenario_obesity_brice,obesity
123,<Jules-Conciliateur>,[2:50:34 PM],a part sucer jim d'autees talent ?,conciliator,OAG,bully/bully_support,DNG,DFN,NULL,NEG,scenario_obesity_brice,obesity
